$GPGGA,075922.80,3047.026208202,N,10357.5135463,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.026105302,N,10357.513524802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.0259936,N,10357.5135076,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.025883998,N,10357.5134992,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.025781002,N,10357.513481902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.025676398,N,10357.513471,E,4,08,1.0,495.058,M,-41.787,M,2.8,*55
$GPGGA,075922.80,3047.025568302,N,10357.513459402,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.025455898,N,10357.513449298,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.025351102,N,10357.5134404,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.0252466,N,10357.513429102,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.025136002,N,10357.513414102,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.0250288,N,10357.5134026,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.0249247,N,10357.513385602,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.0248134,N,10357.5133741,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.024707002,N,10357.5133609,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.024602098,N,10357.513354798,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.024493498,N,10357.513343998,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.024385198,N,10357.513333798,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.0242755,N,10357.513321198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.024170698,N,10357.513311598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.024066598,N,10357.513292902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.0239575,N,10357.513286302,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.023852098,N,10357.513273198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.023744098,N,10357.513264402,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.023639398,N,10357.513257202,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.023534602,N,10357.513244602,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.023429602,N,10357.5132331,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.023316202,N,10357.5132265,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.023213602,N,10357.5132148,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.023102698,N,10357.5132085,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.0230017,N,10357.5131956,E,4,08,1.0,495.058,M,-41.787,M,2.8,*69
$GPGGA,075922.80,3047.0228922,N,10357.5131872,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.022789702,N,10357.513173202,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.0226801,N,10357.513165198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.022571998,N,10357.513155298,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.022467502,N,10357.5131461,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.022366498,N,10357.513128598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.022255798,N,10357.513126498,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.022144702,N,10357.513125298,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.0220459,N,10357.5131044,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.0219367,N,10357.513106998,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.021832102,N,10357.5130924,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.021724102,N,10357.513088902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.021616798,N,10357.5130753,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
